1000	0.00566852
2000	0.0109988
3000	0.0163759
4000	0.021765
5000	0.0271622
6000	0.0325731
7000	0.0380931
8000	0.0436636
9000	0.0494045
10000	0.0552814
11000	0.0611013
12000	0.0668429
13000	0.0725314
14000	0.0782279
15000	0.083871
16000	0.0894656
17000	0.0950191
18000	0.100589
19000	0.106113
20000	0.111649
21000	0.117182
22000	0.122715
23000	0.128241
24000	0.13379
25000	0.139252
26000	0.144664
27000	0.150019
28000	0.155348
29000	0.160674
30000	0.166009
31000	0.17137
32000	0.176691
33000	0.182024
34000	0.187396
35000	0.192746
36000	0.198058
37000	0.203362
38000	0.20867
39000	0.213951
40000	0.219281
41000	0.224564
42000	0.229862
43000	0.235191
44000	0.240483
45000	0.245785
46000	0.251087
47000	0.256431
48000	0.261709
49000	0.267028
50000	0.272322
