1000	0.00770237
2000	0.0150427
3000	0.0223915
4000	0.0297892
5000	0.0372167
6000	0.0446636
7000	0.0521064
8000	0.0594966
9000	0.0671639
10000	0.075097
11000	0.0827504
12000	0.0902189
13000	0.0976695
14000	0.105078
15000	0.112414
16000	0.119621
17000	0.126787
18000	0.133945
19000	0.141096
20000	0.148235
21000	0.155364
22000	0.162491
23000	0.169607
24000	0.176706
25000	0.183808
26000	0.1909
27000	0.198
28000	0.205084
29000	0.212154
30000	0.219233
31000	0.226307
32000	0.233387
33000	0.240463
34000	0.247521
35000	0.254575
36000	0.261628
37000	0.268685
38000	0.275742
39000	0.282781
40000	0.289823
41000	0.296863
42000	0.303897
43000	0.310928
44000	0.31795
45000	0.324963
46000	0.331986
47000	0.338999
48000	0.346016
49000	0.353029
50000	0.360032
