1000	0.010347
2000	0.0203499
3000	0.0300849
4000	0.0399099
5000	0.0496154
6000	0.0589753
7000	0.0682615
8000	0.0775944
9000	0.0866404
10000	0.0955205
11000	0.104361
12000	0.113161
13000	0.121924
14000	0.130655
15000	0.139366
16000	0.148043
17000	0.156718
18000	0.165374
19000	0.174033
20000	0.182696
21000	0.191334
22000	0.199953
23000	0.208559
24000	0.217153
25000	0.225746
26000	0.234331
27000	0.24291
28000	0.251483
29000	0.260007
30000	0.268517
31000	0.277003
32000	0.285433
33000	0.293821
34000	0.302152
35000	0.31041
36000	0.318625
37000	0.326809
38000	0.334977
39000	0.343134
40000	0.351276
41000	0.359459
42000	0.367662
43000	0.375853
44000	0.384051
45000	0.392247
46000	0.400443
47000	0.40864
48000	0.416823
49000	0.425012
50000	0.433206
