1000	255.786
2000	255.795
3000	255.805
4000	255.814
5000	255.823
6000	255.832
7000	255.842
8000	255.851
9000	255.86
10000	255.87
11000	255.879
12000	255.888
13000	255.898
14000	255.907
15000	255.917
16000	255.926
17000	255.935
18000	255.945
19000	255.954
20000	255.963
21000	255.973
22000	255.982
23000	255.992
24000	256.001
25000	256.01
26000	256.02
27000	256.029
28000	256.038
29000	256.048
30000	256.057
31000	256.067
32000	256.076
33000	256.085
34000	256.095
35000	256.104
36000	256.113
37000	256.123
38000	256.132
39000	256.142
40000	256.151
41000	256.16
42000	256.17
43000	256.179
44000	256.189
45000	256.198
46000	256.207
47000	256.217
48000	256.226
49000	256.236
50000	256.245
