1000	0.0108837
2000	0.0214672
3000	0.031798
4000	0.0423059
5000	0.0524885
6000	0.0625682
7000	0.0724833
8000	0.0824425
9000	0.0920358
10000	0.101563
11000	0.111039
12000	0.120478
13000	0.129866
14000	0.139221
15000	0.148548
16000	0.157838
17000	0.16714
18000	0.176439
19000	0.185719
20000	0.194976
21000	0.204225
22000	0.213454
23000	0.222668
24000	0.231892
25000	0.241118
26000	0.250345
27000	0.25956
28000	0.268722
29000	0.277849
30000	0.286958
31000	0.296025
32000	0.305037
33000	0.313997
34000	0.3229
35000	0.331757
36000	0.340569
37000	0.349339
38000	0.358076
39000	0.366787
40000	0.375483
41000	0.384185
42000	0.392951
43000	0.401718
44000	0.410453
45000	0.419194
46000	0.427958
47000	0.436726
48000	0.44551
49000	0.454283
50000	0.463052
