1000	0.00688124
2000	0.0134274
3000	0.0199776
4000	0.0265883
5000	0.0332024
6000	0.0397822
7000	0.0470131
8000	0.0541081
9000	0.061047
10000	0.0679709
11000	0.0747741
12000	0.0814096
13000	0.0879853
14000	0.0945526
15000	0.101139
16000	0.107738
17000	0.114286
18000	0.12074
19000	0.127163
20000	0.133576
21000	0.139973
22000	0.146361
23000	0.152743
24000	0.159133
25000	0.165477
26000	0.171832
27000	0.178186
28000	0.184528
29000	0.190849
30000	0.19714
31000	0.203368
32000	0.209516
33000	0.215699
34000	0.221875
35000	0.228052
36000	0.2342
37000	0.240352
38000	0.24651
39000	0.252658
40000	0.258808
41000	0.264959
42000	0.271103
43000	0.277247
44000	0.283384
45000	0.289519
46000	0.295623
47000	0.301752
48000	0.307873
49000	0.314014
50000	0.320112
