1000	0.00522052
2000	0.010586
3000	0.0158933
4000	0.0210627
5000	0.0261394
6000	0.0311554
7000	0.0361328
8000	0.0410656
9000	0.0459723
10000	0.0508605
11000	0.0557337
12000	0.0606084
13000	0.0654813
14000	0.0703483
15000	0.0752141
16000	0.0800789
17000	0.0849366
18000	0.0897932
19000	0.094661
20000	0.0995682
21000	0.104526
22000	0.109498
23000	0.114482
24000	0.119473
25000	0.124471
26000	0.129472
27000	0.134474
28000	0.139472
29000	0.144474
30000	0.149472
31000	0.154474
32000	0.159465
33000	0.164469
34000	0.169475
35000	0.174488
36000	0.179497
37000	0.184509
38000	0.189515
39000	0.194518
40000	0.199516
41000	0.204513
42000	0.209512
43000	0.214515
44000	0.219513
45000	0.224514
46000	0.229514
47000	0.234513
48000	0.239512
49000	0.244516
50000	0.249525
