1000	0.00525376
2000	0.0101827
3000	0.0151517
4000	0.0201401
5000	0.0251508
6000	0.0302114
7000	0.0353364
8000	0.0405175
9000	0.0458344
10000	0.0513335
11000	0.0567722
12000	0.0621542
13000	0.0674366
14000	0.0726825
15000	0.0779286
16000	0.0831527
17000	0.0883519
18000	0.0935698
19000	0.0987569
20000	0.103894
21000	0.109035
22000	0.114152
23000	0.119334
24000	0.124472
25000	0.129529
26000	0.134526
27000	0.139496
28000	0.144455
29000	0.149419
30000	0.154391
31000	0.159352
32000	0.164304
33000	0.169235
34000	0.174175
35000	0.179138
36000	0.184101
37000	0.189046
38000	0.194011
39000	0.198947
40000	0.203887
41000	0.208874
42000	0.213833
43000	0.218784
44000	0.223724
45000	0.22866
46000	0.233606
47000	0.238541
48000	0.243494
49000	0.24843
50000	0.253349
