1000	0.00777655
2000	0.0151397
3000	0.0224921
4000	0.0298488
5000	0.0372258
6000	0.044612
7000	0.0520442
8000	0.0594978
9000	0.0669532
10000	0.0744377
11000	0.0819395
12000	0.0894334
13000	0.09688
14000	0.104364
15000	0.112129
16000	0.119888
17000	0.127736
18000	0.13557
19000	0.143347
20000	0.150925
21000	0.158289
22000	0.165635
23000	0.172967
24000	0.180292
25000	0.187617
26000	0.194936
27000	0.202251
28000	0.20955
29000	0.216849
30000	0.224139
31000	0.231424
32000	0.238698
33000	0.245968
34000	0.253223
35000	0.260491
36000	0.267746
37000	0.275005
38000	0.282257
39000	0.289502
40000	0.296753
41000	0.30399
42000	0.311245
43000	0.31849
44000	0.325741
45000	0.332986
46000	0.340231
47000	0.347465
48000	0.354709
49000	0.361936
50000	0.369161
