1000	0.00441828
2000	0.00891502
3000	0.0133812
4000	0.017748
5000	0.022053
6000	0.026327
7000	0.0305713
8000	0.034804
9000	0.0390241
10000	0.0432355
11000	0.0474337
12000	0.0516286
13000	0.0558163
14000	0.0600025
15000	0.0641893
16000	0.0683683
17000	0.0725443
18000	0.0767176
19000	0.0808877
20000	0.0850656
21000	0.0892337
22000	0.0934026
23000	0.0975653
24000	0.101731
25000	0.105896
26000	0.110062
27000	0.114223
28000	0.118392
29000	0.122556
30000	0.126718
31000	0.130882
32000	0.135044
33000	0.139208
34000	0.143372
35000	0.147544
36000	0.151713
37000	0.155882
38000	0.160053
39000	0.164216
40000	0.16838
41000	0.172541
42000	0.176699
43000	0.18086
44000	0.185024
45000	0.189191
46000	0.193353
47000	0.197511
48000	0.20167
49000	0.205829
50000	0.209989
