1000	0.00538182
2000	0.0104423
3000	0.0155379
4000	0.020659
5000	0.0258433
6000	0.0317531
7000	0.0374623
8000	0.0431414
9000	0.0485904
10000	0.0539162
11000	0.0592172
12000	0.064487
13000	0.0697194
14000	0.0749152
15000	0.0800515
16000	0.08515
17000	0.0902456
18000	0.0953243
19000	0.100398
20000	0.105464
21000	0.110522
22000	0.115583
23000	0.120638
24000	0.125697
25000	0.130766
26000	0.135803
27000	0.14084
28000	0.145862
29000	0.150893
30000	0.155922
31000	0.16094
32000	0.165963
33000	0.170961
34000	0.175947
35000	0.180926
36000	0.18584
37000	0.19069
38000	0.195511
39000	0.200322
40000	0.205124
41000	0.209927
42000	0.214727
43000	0.219516
44000	0.224296
45000	0.229081
46000	0.233871
47000	0.238663
48000	0.243446
49000	0.248228
50000	0.253006
