1000	0.00525991
2000	0.0101637
3000	0.0150811
4000	0.020049
5000	0.0250354
6000	0.0300346
7000	0.0350583
8000	0.0401688
9000	0.0454125
10000	0.0508504
11000	0.0562601
12000	0.0615528
13000	0.0667653
14000	0.0719602
15000	0.0771505
16000	0.0823274
17000	0.0874925
18000	0.092602
19000	0.0976901
20000	0.102765
21000	0.107819
22000	0.112897
23000	0.117962
24000	0.123023
25000	0.128018
26000	0.132972
27000	0.1379
28000	0.142812
29000	0.147727
30000	0.152646
31000	0.157551
32000	0.162472
33000	0.167396
34000	0.172284
35000	0.177162
36000	0.182065
37000	0.186947
38000	0.191845
39000	0.196735
40000	0.201622
41000	0.206517
42000	0.211415
43000	0.216288
44000	0.221166
45000	0.226067
46000	0.230959
47000	0.235856
48000	0.240729
49000	0.245602
50000	0.250477
