1000	0.00465666
2000	0.00899469
3000	0.0133365
4000	0.0177065
5000	0.0220981
6000	0.0265008
7000	0.0309299
8000	0.035586
9000	0.0403617
10000	0.0450639
11000	0.0497325
12000	0.0543687
13000	0.0589888
14000	0.0635766
15000	0.0681192
16000	0.072636
17000	0.0771431
18000	0.0816488
19000	0.0861668
20000	0.0906812
21000	0.0952056
22000	0.0997445
23000	0.104291
24000	0.108831
25000	0.113376
26000	0.117894
27000	0.122422
28000	0.126962
29000	0.131503
30000	0.136049
31000	0.140579
32000	0.145059
33000	0.149496
34000	0.153893
35000	0.158274
36000	0.162648
37000	0.167017
38000	0.171358
39000	0.175709
40000	0.180059
41000	0.184397
42000	0.188743
43000	0.193083
44000	0.197423
45000	0.201762
46000	0.206107
47000	0.210452
48000	0.214771
49000	0.219107
50000	0.22343
