1000	405.577
2000	405.593
3000	405.609
4000	405.625
5000	405.64
6000	405.656
7000	405.671
8000	405.687
9000	405.702
10000	405.718
11000	405.733
12000	405.749
13000	405.764
14000	405.78
15000	405.795
16000	405.811
17000	405.826
18000	405.842
19000	405.857
20000	405.873
21000	405.888
22000	405.904
23000	405.919
24000	405.935
25000	405.95
26000	405.966
27000	405.981
28000	405.997
29000	406.012
30000	406.028
31000	406.043
32000	406.059
33000	406.075
34000	406.09
35000	406.106
36000	406.121
37000	406.137
38000	406.152
39000	406.168
40000	406.183
41000	406.199
42000	406.214
43000	406.23
44000	406.245
45000	406.261
46000	406.277
47000	406.292
48000	406.308
49000	406.323
50000	406.338
