1000	0.00646642
2000	0.0127897
3000	0.0190765
4000	0.0255734
5000	0.0322159
6000	0.0385829
7000	0.0448998
8000	0.0512251
9000	0.0575681
10000	0.0639028
11000	0.0702285
12000	0.0765375
13000	0.0828645
14000	0.0891634
15000	0.0954426
16000	0.10169
17000	0.107924
18000	0.114134
19000	0.120327
20000	0.1265
21000	0.132654
22000	0.138806
23000	0.144944
24000	0.151066
25000	0.157167
26000	0.163267
27000	0.16936
28000	0.175433
29000	0.181503
30000	0.187559
31000	0.193618
32000	0.199678
33000	0.20572
34000	0.211756
35000	0.217803
36000	0.223863
37000	0.229895
38000	0.235934
39000	0.241969
40000	0.248015
41000	0.254055
42000	0.260116
43000	0.266175
44000	0.272233
45000	0.278274
46000	0.284335
47000	0.290388
48000	0.29642
49000	0.302455
50000	0.308494
