1000	0.00537974
2000	0.0104411
3000	0.0155107
4000	0.0206232
5000	0.0258011
6000	0.0317055
7000	0.0374003
8000	0.043062
9000	0.0485067
10000	0.0538215
11000	0.0591041
12000	0.0643722
13000	0.0695958
14000	0.074786
15000	0.079933
16000	0.0850259
17000	0.090097
18000	0.0951486
19000	0.100199
20000	0.105243
21000	0.110281
22000	0.11533
23000	0.120363
24000	0.125395
25000	0.130411
26000	0.135429
27000	0.140437
28000	0.145442
29000	0.150438
30000	0.155446
31000	0.160439
32000	0.165428
33000	0.1704
34000	0.175372
35000	0.180324
36000	0.185215
37000	0.190033
38000	0.194845
39000	0.199657
40000	0.204457
41000	0.209263
42000	0.214059
43000	0.218858
44000	0.223654
45000	0.228434
46000	0.233207
47000	0.237994
48000	0.242773
49000	0.247549
50000	0.252327
