1000	0.00523333
2000	0.0105992
3000	0.0159063
4000	0.0210567
5000	0.0261115
6000	0.0311097
7000	0.036066
8000	0.0409861
9000	0.0458848
10000	0.0507565
11000	0.055614
12000	0.0604664
13000	0.0653197
14000	0.0701689
15000	0.0750076
16000	0.0798452
17000	0.0846816
18000	0.0895166
19000	0.0943701
20000	0.0992712
21000	0.104202
22000	0.109155
23000	0.114117
24000	0.119089
25000	0.124066
26000	0.129047
27000	0.134031
28000	0.139013
29000	0.143999
30000	0.148982
31000	0.153971
32000	0.158961
33000	0.163957
34000	0.168952
35000	0.173947
36000	0.17894
37000	0.183932
38000	0.188929
39000	0.19392
40000	0.198913
41000	0.203904
42000	0.208895
43000	0.213887
44000	0.218877
45000	0.22387
46000	0.22886
47000	0.233853
48000	0.238846
49000	0.243839
50000	0.248828
